#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BCB78D
#Date Time: 2025-07-19 19:36:32.886.555.610
#Sample rate: 4074.98Hz
#Samples: 16384
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Math 1: Function: C2 - C1


Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
-1.344544850306749,8.082963857669037,8.073132902436829,-0.009830955232208893
-1.344299450306748,8.082057330233505,8.072225877958587,-0.009831452274918107
-1.344054050306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.343808650306748,8.08387038510457,8.072225877958587,-0.01164450714598253
-1.343563250306749,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.343317850306748,8.08387038510457,8.071318853480347,-0.01255153162422218
-1.343072450306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.342827050306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.342581650306748,8.082057330233505,8.072225877958587,-0.009831452274918107
-1.342336250306748,8.08387038510457,8.072225877958587,-0.01164450714598253
-1.342090850306748,8.082963857669037,8.072225877958587,-0.01073797971045032
-1.341845450306749,8.082057330233505,8.072225877958587,-0.009831452274918107
-1.341600050306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.341354650306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.341109250306748,8.082963857669037,8.072225877958587,-0.01073797971045032
-1.340863850306748,8.08387038510457,8.073132902436829,-0.01073748266774111
-1.340618450306748,8.082057330233505,8.072225877958587,-0.009831452274918107
-1.340373050306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.340127650306749,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.339882250306748,8.08387038510457,8.071318853480347,-0.01255153162422218
-1.339636850306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.339391450306748,8.082963857669037,8.072225877958587,-0.01073797971045032
-1.339146050306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.338900650306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.338655250306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.338409850306749,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.338164450306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.337919050306748,8.082963857669037,8.072225877958587,-0.01073797971045032
-1.337673650306748,8.082963857669037,8.072225877958587,-0.01073797971045032
-1.337428250306749,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.337182850306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.336937450306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.336692050306748,8.08387038510457,8.072225877958587,-0.01164450714598253
-1.336446650306748,8.08387038510457,8.072225877958587,-0.01164450714598253
-1.336201250306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.335955850306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.335710450306749,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.335465050306748,8.081150802797973,8.070411829002106,-0.01073897379586697
-1.335219650306748,8.081150802797973,8.070411829002106,-0.01073897379586697
-1.334974250306748,8.081150802797973,8.071318853480347,-0.009831949317625543
-1.334728850306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.334483450306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.334238050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.333992650306749,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.333747250306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.333501850306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.333256450306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.333011050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.332765650306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.332520250306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.332274850306749,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.332029450306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.331784050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.331538650306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.331293250306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.331047850306748,8.082057330233505,8.072225877958587,-0.009831452274918107
-1.330802450306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.330557050306748,8.082963857669037,8.072225877958587,-0.01073797971045032
-1.330311650306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.330066250306748,8.082963857669037,8.071318853480347,-0.01164500418868997
