#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BCB78D
#Date Time: 2025-07-19 19:26:01.219.048.350
#Sample rate: 3200Hz
#Samples: 16384
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Math 1: Function: C2 - C1


Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
-2.54125,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.5409375,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.540625,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.5403125,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.54,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.5396875,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.539375,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.5390625,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.53875,8.095655241766487,8.078575049306275,-0.01708019246020966
-2.5384375,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.538125,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.5378125,8.094748714330954,8.078575049306275,-0.01617366502467827
-2.5375,8.093842186895422,8.078575049306275,-0.01526713758914688
-2.5371875,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.536875,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.5365625,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.53625,8.093842186895422,8.078575049306275,-0.01526713758914688
-2.5359375,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.535625,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.5353125,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.535,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.5346875,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.534375,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.5340625,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.53375,8.095655241766487,8.080389098262756,-0.01526614350373023
-2.5334375,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.533125,8.093842186895422,8.078575049306275,-0.01526713758914688
-2.5328125,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.5325,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.5321875,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.531875,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.5315625,8.093842186895422,8.077668024828034,-0.01617416206738831
-2.53125,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.5309375,8.094748714330954,8.078575049306275,-0.01617366502467827
-2.530625,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.5303125,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.53,8.094748714330954,8.079482073784517,-0.01526664054643932
-2.5296875,8.095655241766487,8.078575049306275,-0.01708019246021131
-2.529375,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.5290625,8.093842186895422,8.078575049306275,-0.01526713758914771
-2.52875,8.093842186895422,8.077668024828034,-0.01617416206738831
-2.5284375,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.528125,8.093842186895422,8.078575049306275,-0.01526713758914771
-2.5278125,8.093842186895422,8.077668024828034,-0.01617416206738831
-2.5275,8.094748714330954,8.077668024828034,-0.01708068950292052
-2.5271875,8.093842186895422,8.078575049306275,-0.01526713758914688
-2.526875,8.093842186895422,8.078575049306275,-0.01526713758914688
-2.5265625,8.094748714330954,8.079482073784517,-0.01526664054643685
-2.52625,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.5259375,8.095655241766487,8.080389098262756,-0.01526614350373023
-2.525625,8.094748714330954,8.078575049306275,-0.01617366502467827
-2.5253125,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.525,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.5246875,8.094748714330954,8.079482073784517,-0.01526664054643685
-2.524375,8.093842186895422,8.078575049306275,-0.01526713758914688
-2.5240625,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.52375,8.093842186895422,8.078575049306275,-0.01526713758914606
-2.5234375,8.09293565945989,8.077668024828034,-0.0152676346318561
-2.523125,8.093842186895422,8.079482073784517,-0.01436011311090464
-2.5228125,8.09293565945989,8.079482073784517,-0.01345358567537325
-2.5225,8.09293565945989,8.078575049306275,-0.01436061015361467
-2.5221875,8.092029132024358,8.078575049306275,-0.01345408271808246
-2.521875,8.09293565945989,8.079482073784517,-0.01345358567537325
-2.5215625,8.09293565945989,8.079482073784517,-0.01345358567537325
-2.52125,8.092029132024358,8.079482073784517,-0.01254705823984186
-2.5209375,8.09293565945989,8.079482073784517,-0.01345358567537325
-2.520625,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.5203125,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.52,8.09293565945989,8.079482073784517,-0.01345358567537325
-2.5196875,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.519375,8.093842186895422,8.078575049306275,-0.01526713758914688
-2.5190625,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.51875,8.094748714330954,8.079482073784517,-0.01526664054643685
-2.5184375,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.518125,8.093842186895422,8.080389098262756,-0.01345308863266581
-2.5178125,8.093842186895422,8.080389098262756,-0.01345308863266664
-2.5175,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.5171875,8.093842186895422,8.080389098262756,-0.01345308863266581
-2.516875,8.09293565945989,8.079482073784517,-0.01345358567537325
-2.5165625,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.51625,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.5159375,8.09293565945989,8.079482073784517,-0.01345358567537407
-2.515625,8.09293565945989,8.077668024828034,-0.0152676346318561
-2.5153125,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.515,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.5146875,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.514375,8.093842186895422,8.079482073784517,-0.01436011311090628
-2.5140625,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.51375,8.093842186895422,8.079482073784517,-0.01436011311090546
-2.5134375,8.093842186895422,8.078575049306275,-0.01526713758914606
-2.513125,8.09293565945989,8.079482073784517,-0.01345358567537325
-2.5128125,8.093842186895422,8.078575049306275,-0.01526713758914688
-2.5125,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.5121875,8.094748714330954,8.079482073784517,-0.01526664054643767
-2.511875,8.093842186895422,8.078575049306275,-0.01526713758914688
-2.5115625,8.093842186895422,8.078575049306275,-0.01526713758914688
-2.51125,8.093842186895422,8.078575049306275,-0.01526713758914688
-2.5109375,8.093842186895422,8.079482073784517,-0.01436011311090711
-2.510625,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.5103125,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.51,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.5096875,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.509375,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.5090625,8.095655241766487,8.078575049306275,-0.01708019246021048
-2.50875,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.5084375,8.095655241766487,8.077668024828034,-0.01798721693845273
-2.508125,8.094748714330954,8.077668024828034,-0.01708068950292135
-2.5078125,8.094748714330954,8.078575049306275,-0.0161736650246791
-2.5075,8.094748714330954,8.079482073784517,-0.01526664054643602
-2.5071875,8.093842186895422,8.080389098262756,-0.01345308863266581
